Dataset	Id	SpecFile	LocalSpecIdx	Scan	LocalPeptideIdx	Name	Score	P-Value	PeptideMass	SpectrumMass	Retention	Adduct	Charge	FScore	MolFile	Family	Structure
MSV000078635	258	REG_fdr0_spectra/MSV000078635.mgf	258	258	4274	Orfamide_A_Orfamide_A	23	4e-23	1294.84	1295.85	279.591	M+H	1	22.397940008672037	combined_db/mol_dir/QMK48-P.mol	582	b-cyclic
MSV000078635	259	REG_fdr0_spectra/MSV000078635.mgf	259	259	4274	Orfamide_A_Orfamide_A	22	2.6e-21	1294.84	1295.84	277.566	M+H	1	20.585026652029182	combined_db/mol_dir/QMK48-P.mol	582	b-cyclic
MSV000078635	260	REG_fdr0_spectra/MSV000078635.mgf	260	260	926	Orfamide_A_10-N-Deacyl,_10-N-(3-hydroxydodecanoyl)	16	1.1000000000000001e-20	1266.81	1267.81	254.321	M+H	1	19.958607314841775	combined_db/mol_dir/QMN08-S.mol	582	b-cyclic
MSV000078635	261	REG_fdr0_spectra/MSV000078635.mgf	261	261	4274	Orfamide_A_Orfamide_A	15	6.5e-18	1294.84	1295.84	265.10400000000004	M+H	1	17.187086643357144	combined_db/mol_dir/QMK48-P.mol	582	b-cyclic
MSV000078635	262	REG_fdr0_spectra/MSV000078635.mgf	262	262	4274	Orfamide_A_Orfamide_A	13	4.5e-19	1294.84	1295.84	272.51599999999996	M+H	1	18.346787486224656	combined_db/mol_dir/QMK48-P.mol	582	b-cyclic
MSV000078635	263	REG_fdr0_spectra/MSV000078635.mgf	263	263	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	6.5e-19	651.396	652.404	72.363	M+H	1	18.187086643357144	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	264	REG_fdr0_spectra/MSV000078635.mgf	264	264	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	3.4999999999999996e-21	651.396	652.405	49.787	M+H	1	20.455931955649724	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	265	REG_fdr0_spectra/MSV000078635.mgf	265	265	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	8	1.4e-19	651.396	652.403	53.493	M+H	1	18.853871964321762	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	266	REG_fdr0_spectra/MSV000078635.mgf	266	266	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	6.9e-21	651.396	652.4019999999999	42.353	M+H	1	20.161150909262744	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	267	REG_fdr0_spectra/MSV000078635.mgf	267	267	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	7.9e-18	651.396	652.4019999999999	72.008	M+H	1	17.102372908709558	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	268	REG_fdr0_spectra/MSV000078635.mgf	268	268	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	9.3e-22	651.396	652.408	42.383	M+H	1	21.031517051446066	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	269	REG_fdr0_spectra/MSV000078635.mgf	269	269	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	3.3e-24	651.396	652.41	46.09	M+H	1	23.481486060122112	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	270	REG_fdr0_spectra/MSV000078635.mgf	270	270	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	5.5e-18	651.396	652.4	42.339	M+H	1	17.259637310505756	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	271	REG_fdr0_spectra/MSV000078635.mgf	271	271	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	1.4000000000000003e-17	651.396	652.404	72.384	M+H	1	16.853871964321762	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	272	REG_fdr0_spectra/MSV000078635.mgf	272	272	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	5.3e-21	651.396	652.405	42.73	M+H	1	20.27572413039921	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	273	REG_fdr0_spectra/MSV000078635.mgf	273	273	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	8	5.2000000000000005e-20	651.396	652.401	69.347	M+H	1	19.2839966563652	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	274	REG_fdr0_spectra/MSV000078635.mgf	274	274	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	6.3e-18	651.396	652.4069999999999	72.024	M+H	1	17.200659450546418	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	275	REG_fdr0_spectra/MSV000078635.mgf	275	275	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	8	9.599999999999999e-19	651.396	652.406	53.489	M+H	1	18.01772876696043	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	276	REG_fdr0_spectra/MSV000078635.mgf	276	276	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	8	2.1e-18	651.396	652.4069999999999	49.783	M+H	1	17.67778070526608	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	277	REG_fdr0_spectra/MSV000078635.mgf	277	277	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	5.600000000000001e-23	651.396	652.422	42.361999999999995	M+H	1	22.2518119729938	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	278	REG_fdr0_spectra/MSV000078635.mgf	278	278	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	6.4e-25	651.396	652.39	42.695	M+H	1	24.193820026016112	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	279	REG_fdr0_spectra/MSV000078635.mgf	279	279	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	3.6e-18	651.396	652.389	72.352	M+H	1	17.443697499232712	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	280	REG_fdr0_spectra/MSV000078635.mgf	280	280	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	8	2.5e-18	651.396	652.39	46.402	M+H	1	17.602059991327963	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	281	REG_fdr0_spectra/MSV000078635.mgf	281	281	3315	Surfactin_Surfactin_D	22	1.2e-20	1049.7	1050.71	313.607	M+H	1	19.920818753952375	combined_db/mol_dir/NZJ35-K.mol	7	cyclic
MSV000078635	282	REG_fdr0_spectra/MSV000078635.mgf	282	282	2564	Surfactin_Surfactin_B1	21	1.0000000000000001e-20	1021.67	1022.68	265.087	M+H	1	20.0	combined_db/mol_dir/NZJ26-I.mol	7	cyclic
MSV000078635	283	REG_fdr0_spectra/MSV000078635.mgf	283	283	8691	Esperin	21	1.1e-22	1035.68	1036.7	291.032	M+H	1	21.958607314841775	combined_db/mol_dir/antimarin2012_25136.mol	7	cyclic
MSV000078635	284	REG_fdr0_spectra/MSV000078635.mgf	284	284	2564	Surfactin_Surfactin_B1	20	9.699999999999999e-22	1021.67	1022.68	276.207	M+H	1	21.013228265733755	combined_db/mol_dir/NZJ26-I.mol	7	cyclic
MSV000078635	285	REG_fdr0_spectra/MSV000078635.mgf	285	285	2924	Surfactin_Surfactin_C1	20	4.3e-20	1035.68	1036.7	294.738	M+H	1	19.366531544420415	combined_db/mol_dir/NZJ30-F.mol	7	cyclic
MSV000078635	286	REG_fdr0_spectra/MSV000078635.mgf	286	286	4330	Daitocidin_Pumilacidin_F	19	5.7e-21	1049.7	1050.71	306.195	M+H	1	20.24412514432751	combined_db/mol_dir/KCH49-V.mol	7	cyclic
MSV000078635	287	REG_fdr0_spectra/MSV000078635.mgf	287	287	2564	Surfactin_Surfactin_B1	19	7.3e-18	1021.67	1022.68	268.795	M+H	1	17.136677139879545	combined_db/mol_dir/NZJ26-I.mol	7	cyclic
MSV000078635	288	REG_fdr0_spectra/MSV000078635.mgf	288	288	6225	Surfactin_1-Me_ester	18	3.3e-18	1049.7	1050.71	309.901	M+H	1	17.481486060122112	combined_db/mol_dir/QMN75-K.mol	7	cyclic
MSV000078635	289	REG_fdr0_spectra/MSV000078635.mgf	289	289	2924	Surfactin_Surfactin_C1	18	5.7000000000000005e-19	1035.68	1036.7	287.32599999999996	M+H	1	18.24412514432751	combined_db/mol_dir/NZJ30-F.mol	7	cyclic
MSV000078635	290	REG_fdr0_spectra/MSV000078635.mgf	290	290	6733	Bacillus_pumilus_KMM_1364_Lipodepsipeptides_KMM_1364E	17	5.7000000000000005e-18	1063.71	1064.72	328.767	M+H	1	17.24412514432751	combined_db/mol_dir/OKQ82-P.mol	7	cyclic
MSV000078635	291	REG_fdr0_spectra/MSV000078635.mgf	291	291	9026	[Val7]-Surfactin_C13ai_dimethyl_ester	17	3.6e-18	1021.67	1022.68	272.501	M+H	1	17.443697499232712	combined_db/mol_dir/antimarin2012_45030.mol	7	cyclic
MSV000078635	292	REG_fdr0_spectra/MSV000078635.mgf	292	292	6525	SNA_60-367_SNA_60-367-13	16	5.899999999999999e-19	1504.84	753.432	135.365	M+2H	2	18.229147988357855	combined_db/mol_dir/HLH79-I.mol	61	b-cyclic
MSV000078635	293	REG_fdr0_spectra/MSV000078635.mgf	293	293	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	7.900000000000001e-22	651.396	652.405	72.343	M+H	1	21.102372908709558	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	294	REG_fdr0_spectra/MSV000078635.mgf	294	294	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	1.1e-21	651.396	652.405	42.687	M+H	1	20.958607314841775	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	295	REG_fdr0_spectra/MSV000078635.mgf	295	295	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	2.4e-18	651.396	652.404	72.347	M+H	1	17.619788758288394	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	296	REG_fdr0_spectra/MSV000078635.mgf	296	296	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	7.5e-18	651.396	652.4019999999999	42.693000000000005	M+H	1	17.1249387366083	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	297	REG_fdr0_spectra/MSV000078635.mgf	297	297	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	8	2.3999999999999997e-23	651.396	652.405	46.398999999999994	M+H	1	22.619788758288394	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	298	REG_fdr0_spectra/MSV000078635.mgf	298	298	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	2.2000000000000003e-19	651.396	652.4069999999999	71.991	M+H	1	18.657577319177793	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	299	REG_fdr0_spectra/MSV000078635.mgf	299	299	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	2.5e-20	651.396	652.409	42.338	M+H	1	19.602059991327963	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	300	REG_fdr0_spectra/MSV000078635.mgf	300	300	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	4.5e-23	651.396	652.404	44.687	M+H	1	22.346787486224656	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	301	REG_fdr0_spectra/MSV000078635.mgf	301	301	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	2.9e-18	651.396	652.4069999999999	71.98899999999999	M+H	1	17.537602002101043	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	302	REG_fdr0_spectra/MSV000078635.mgf	302	302	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	2.4999999999999998e-23	651.396	652.41	46.042	M+H	1	22.602059991327963	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	303	REG_fdr0_spectra/MSV000078635.mgf	303	303	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	6.7e-19	651.396	652.404	71.988	M+H	1	18.173925197299173	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	304	REG_fdr0_spectra/MSV000078635.mgf	304	304	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	2.3e-18	651.396	652.404	46.042	M+H	1	17.638272163982407	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	305	REG_fdr0_spectra/MSV000078635.mgf	305	305	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	2.4e-18	651.396	652.399	42.672	M+H	1	17.619788758288394	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	306	REG_fdr0_spectra/MSV000078635.mgf	306	306	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	8.8e-22	651.396	652.405	46.074	M+H	1	21.05551732784983	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	307	REG_fdr0_spectra/MSV000078635.mgf	307	307	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	3.7e-20	651.396	652.405	53.488	M+H	1	19.431798275933005	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	308	REG_fdr0_spectra/MSV000078635.mgf	308	308	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	1.5e-21	651.396	652.4069999999999	49.781000000000006	M+H	1	20.82390874094432	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	309	REG_fdr0_spectra/MSV000078635.mgf	309	309	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	1.6999999999999999e-19	651.396	652.404	72.025	M+H	1	18.769551078621728	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	310	REG_fdr0_spectra/MSV000078635.mgf	310	310	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	8.399999999999999e-21	651.396	652.4019999999999	42.707	M+H	1	20.075720713938118	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	311	REG_fdr0_spectra/MSV000078635.mgf	311	311	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	8.899999999999999e-21	651.396	652.406	46.077	M+H	1	20.05060999335509	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	312	REG_fdr0_spectra/MSV000078635.mgf	312	312	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	6.3999999999999996e-21	651.396	652.401	57.184	M+H	1	20.193820026016112	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	313	REG_fdr0_spectra/MSV000078635.mgf	313	313	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	8	2.5000000000000002e-22	651.396	652.401	53.478	M+H	1	21.602059991327963	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	314	REG_fdr0_spectra/MSV000078635.mgf	314	314	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	2.3e-21	651.396	652.393	50.129	M+H	1	20.638272163982407	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	315	REG_fdr0_spectra/MSV000078635.mgf	315	315	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	9e-18	651.396	652.3919999999999	46.423	M+H	1	17.045757490560675	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	316	REG_fdr0_spectra/MSV000078635.mgf	316	316	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	5.4000000000000005e-18	651.396	652.422	44.016999999999996	M+H	1	17.26760624017703	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	317	REG_fdr0_spectra/MSV000078635.mgf	317	317	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	1.0000000000000001e-20	651.396	652.399	46.045	M+H	1	20.0	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	318	REG_fdr0_spectra/MSV000078635.mgf	318	318	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	6.5e-18	651.396	652.3969999999999	42.34	M+H	1	17.187086643357144	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	319	REG_fdr0_spectra/MSV000078635.mgf	319	319	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	4e-19	651.396	652.403	72.00399999999999	M+H	1	18.397940008672037	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	320	REG_fdr0_spectra/MSV000078635.mgf	320	320	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	5.3e-22	651.396	652.395	72.021	M+H	1	21.27572413039921	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	321	REG_fdr0_spectra/MSV000078635.mgf	321	321	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	5e-19	651.396	652.393	42.368	M+H	1	18.30102999566398	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	322	REG_fdr0_spectra/MSV000078635.mgf	322	322	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	8	8.800000000000001e-18	651.396	652.39	46.074	M+H	1	17.05551732784983	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	323	REG_fdr0_spectra/MSV000078635.mgf	323	323	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	4.0000000000000004e-20	651.396	652.396	46.431000000000004	M+H	1	19.397940008672037	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	324	REG_fdr0_spectra/MSV000078635.mgf	324	324	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	1.3999999999999999e-18	651.396	652.395	72.377	M+H	1	17.853871964321762	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	325	REG_fdr0_spectra/MSV000078635.mgf	325	325	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	1.4000000000000003e-17	651.396	652.388	43.733000000000004	M+H	1	16.853871964321762	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	326	REG_fdr0_spectra/MSV000078635.mgf	326	326	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	1.1000000000000001e-18	651.396	652.403	42.722	M+H	1	17.958607314841775	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	327	REG_fdr0_spectra/MSV000078635.mgf	327	327	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	9.399999999999999e-21	651.396	652.396	42.373999999999995	M+H	1	20.0268721464003	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	328	REG_fdr0_spectra/MSV000078635.mgf	328	328	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	2.7999999999999997e-18	651.396	652.394	72.031	M+H	1	17.55284196865778	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	329	REG_fdr0_spectra/MSV000078635.mgf	329	329	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	6.800000000000001e-18	651.396	652.3919999999999	72.34	M+H	1	17.167491087293765	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	330	REG_fdr0_spectra/MSV000078635.mgf	330	330	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	8	5.3e-19	651.396	652.39	46.391999999999996	M+H	1	18.27572413039921	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	331	REG_fdr0_spectra/MSV000078635.mgf	331	331	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	8.7e-21	651.396	652.403	46.045	M+H	1	20.06048074738138	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	332	REG_fdr0_spectra/MSV000078635.mgf	332	332	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	2.8999999999999996e-23	651.396	652.401	49.751999999999995	M+H	1	22.537602002101043	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	333	REG_fdr0_spectra/MSV000078635.mgf	333	333	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	1.7000000000000002e-18	651.396	652.399	71.994	M+H	1	17.769551078621728	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	334	REG_fdr0_spectra/MSV000078635.mgf	334	334	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	7.5e-19	651.396	652.3969999999999	44.69	M+H	1	18.1249387366083	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	335	REG_fdr0_spectra/MSV000078635.mgf	335	335	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	4.4000000000000004e-20	651.396	652.418	42.356	M+H	1	19.356547323513812	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	336	REG_fdr0_spectra/MSV000078635.mgf	336	336	1128	SNA_60-367_SNA_60-367-2	24	2.5e-29	1462.8	732.4069999999999	116.512	M+2H	2	28.602059991327963	combined_db/mol_dir/HLF10-X.mol	61	b-cyclic
MSV000078635	337	REG_fdr0_spectra/MSV000078635.mgf	337	337	1128	SNA_60-367_SNA_60-367-2	23	3e-21	1462.8	732.4069999999999	112.805	M+2H	2	20.522878745280337	combined_db/mol_dir/HLF10-X.mol	61	b-cyclic
MSV000078635	338	REG_fdr0_spectra/MSV000078635.mgf	338	338	7200	SNA_60-367_SNA_60-367-6	22	3.9999999999999997e-32	1476.81	739.416	123.927	M+2H	2	31.397940008672037	combined_db/mol_dir/GQS89-M.mol	61	b-cyclic
MSV000078635	339	REG_fdr0_spectra/MSV000078635.mgf	339	339	8735	Bacillomycin_D3;_Raubitschek_substance	21	2.3e-21	1044.55	1045.56	97.976	M+H	1	20.638272163982407	combined_db/mol_dir/antimarin2012_33766.mol	69	cyclic
MSV000078635	340	REG_fdr0_spectra/MSV000078635.mgf	340	340	8691	Esperin	21	2.1000000000000003e-22	1035.68	1036.69	294.428	M+H	1	21.67778070526608	combined_db/mol_dir/antimarin2012_25136.mol	7	cyclic
MSV000078635	341	REG_fdr0_spectra/MSV000078635.mgf	341	341	2564	Surfactin_Surfactin_B1	20	8e-18	1021.67	1022.68	269.155	M+H	1	17.096910013008056	combined_db/mol_dir/NZJ26-I.mol	7	cyclic
MSV000078635	342	REG_fdr0_spectra/MSV000078635.mgf	342	342	2564	Surfactin_Surfactin_B1	20	6.3e-19	1021.67	1022.68	279.601	M+H	1	18.200659450546418	combined_db/mol_dir/NZJ26-I.mol	7	cyclic
MSV000078635	343	REG_fdr0_spectra/MSV000078635.mgf	343	343	8691	Esperin	20	8.8e-26	1035.68	1036.7	290.722	M+H	1	25.05551732784983	combined_db/mol_dir/antimarin2012_25136.mol	7	cyclic
MSV000078635	344	REG_fdr0_spectra/MSV000078635.mgf	344	344	8708	Bacillomycin_D2;_Raubitschek_substance	19	2.1000000000000003e-22	1030.53	1031.54	94.26799999999999	M+H	1	21.67778070526608	combined_db/mol_dir/antimarin2012_28810.mol	69	cyclic
MSV000078635	345	REG_fdr0_spectra/MSV000078635.mgf	345	345	9026	[Val7]-Surfactin_C13ai_dimethyl_ester	19	4.8999999999999996e-20	1021.67	1022.68	272.189	M+H	1	19.309803919971486	combined_db/mol_dir/antimarin2012_45030.mol	7	cyclic
MSV000078635	346	REG_fdr0_spectra/MSV000078635.mgf	346	346	7200	SNA_60-367_SNA_60-367-6	19	1.7e-30	1476.81	739.416	120.22	M+2H	2	29.769551078621728	combined_db/mol_dir/GQS89-M.mol	61	b-cyclic
MSV000078635	347	REG_fdr0_spectra/MSV000078635.mgf	347	347	8728	Bacillomycin_D5;_Raubitschek_substance	18	1.3999999999999998e-20	1058.56	1059.57	106.734	M+H	1	19.853871964321762	combined_db/mol_dir/antimarin2012_28812.mol	69	cyclic
MSV000078635	348	REG_fdr0_spectra/MSV000078635.mgf	348	348	2924	Surfactin_Surfactin_C1	18	1.4e-19	1035.68	1036.69	298.806	M+H	1	18.853871964321762	combined_db/mol_dir/NZJ30-F.mol	7	cyclic
MSV000078635	349	REG_fdr0_spectra/MSV000078635.mgf	349	349	1128	SNA_60-367_SNA_60-367-2	18	1.7000000000000001e-29	1462.8	732.4069999999999	109.43299999999999	M+2H	2	28.769551078621728	combined_db/mol_dir/HLF10-X.mol	61	b-cyclic
MSV000078635	350	REG_fdr0_spectra/MSV000078635.mgf	350	350	2924	Surfactin_Surfactin_C1	17	1.4999999999999998e-20	1035.68	1036.69	302.848	M+H	1	19.82390874094432	combined_db/mol_dir/NZJ30-F.mol	7	cyclic
MSV000078635	351	REG_fdr0_spectra/MSV000078635.mgf	351	351	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	1.9e-19	651.396	652.4019999999999	72.021	M+H	1	18.72124639904717	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	352	REG_fdr0_spectra/MSV000078635.mgf	352	352	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	7.000000000000001e-22	651.396	652.401	46.075	M+H	1	21.154901959985743	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	353	REG_fdr0_spectra/MSV000078635.mgf	353	353	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	8	5e-19	651.396	652.395	68.985	M+H	1	18.30102999566398	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	354	REG_fdr0_spectra/MSV000078635.mgf	354	354	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	1.2e-21	651.396	652.393	46.417	M+H	1	20.920818753952375	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	355	REG_fdr0_spectra/MSV000078635.mgf	355	355	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	6.4e-22	651.396	652.39	43.718	M+H	1	21.193820026016112	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	356	REG_fdr0_spectra/MSV000078635.mgf	356	356	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	1.4e-19	651.396	652.393	72.017	M+H	1	18.853871964321762	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	357	REG_fdr0_spectra/MSV000078635.mgf	357	357	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	8	5.700000000000001e-23	651.396	652.3919999999999	46.068999999999996	M+H	1	22.24412514432751	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	358	REG_fdr0_spectra/MSV000078635.mgf	358	358	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	5.8e-20	651.396	652.42	42.353	M+H	1	19.23657200643706	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	359	REG_fdr0_spectra/MSV000078635.mgf	359	359	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	3.8e-18	651.396	652.4209999999999	72.007	M+H	1	17.42021640338319	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
MSV000078635	360	REG_fdr0_spectra/MSV000078635.mgf	360	360	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	9.4e-18	651.396	652.404	72.363	M+H	1	17.0268721464003	combined_db/mol_dir/antimarin2012_54685.mol	423	linear
